called_number,attempts,unique_src
1910442039966818,1,1
801233756758573,1,1
801333756758573,1,1
1913328462,1,1
19133756758573,1,1
1913442039966818,1,1
1911011218935479853,1,1
191101197223802532,1,1
19113522510081,1,1
19114063890227,1,1
1905442039966818,1,1
1916442039966818,1,1
1912011218935479853,1,1
191201197223802532,1,1
1912442039966818,1,1
1913011218935479853,1,1
191301197223802532,1,1
190442080890169,1,1
1904442039966818,1,1
1905011218935479853,1,1
190501197223802532,1,1
191601197223802532,1,1
193001197223802534,1,1
19300442039962635,1,1
193011218935479853,1,1
19301197223802532,1,1
19301197223802534,1,1
801011218935479853,1,1
19314063890227,1,1
1931442039966818,1,1
193033756758573,1,1
1930442039966818,1,1
8011*218935479853,1,1
1930011218935479853,1,1
193001197223802532,1,1
1933442039966818,1,1
1931011218935479853,1,1
193101197223802532,1,1
19312548044505,1,1
19313522510081,1,1
8010442039966818,1,1
1921011218935479853,1,1
192101197223802532,1,1
1929442039966818,1,1
8010000001197223802532,1,1
8010000001197223802534,1,1
8010000011218935479853,1,1
801000001197223802532,1,1
801000001197223802534,1,1
801000011218935479853,1,1
80100001197223802532,1,1
80100001197223802534,1,1
1936011218935479853,1,1
193601197223802532,1,1
1928011218935479853,1,1
1937011218935479853,1,1
193701197223802532,1,1
80100000001197223802534,1,1
80100000011218935479853,1,1
80101197223802532,1,1
80101197223802534,1,1
1926442039966818,1,1
1927011218935479853,1,1
192701197223802532,1,1
1927442039966818,1,1
1936442039966818,1,1
192901197223802534,1,1
1923011218935479853,1,1
192301197223802532,1,1
1920011218935479853,1,1
192001197223802532,1,1
192001197223802534,1,1
19200442039962635,1,1
801119058456213,1,1
8011218935479853,1,1
1919442039966818,1,1
19212548044505,1,1
8011*97223802534,1,1
8011.33553078771,1,1
8011001,1,1
8011002,1,1
1921442039966818,1,1
19201197223802534,1,1
1920442039966818,1,1
8011**218935479853,1,1
8011**97223802532,1,1
8011**97223802534,1,1
19197508330,1,1
19213522510081,1,1
19214063890227,1,1
1926011218935479853,1,1
192601197223802532,1,1
19218935479853,1,1
1922011218935479853,1,1
192201197223802532,1,1
1922442039966818,1,1
8010358454900767,1,1
8010442039966756,1,1
192901197223802532,1,1
1924011218935479853,1,1
192401197223802532,1,1
192442039966818,1,1
1924442039966818,1,1
1925011218935479853,1,1
192501197223802532,1,1
1925442039966818,1,1
192801197223802532,1,1
1928442039966818,1,1
1929011218935479853,1,1
1923442039966818,1,1
1897223802534,1,1
188900442037699931,1,1
1889011218935479853,1,1
188901197223802532,1,1
188901197223802534,1,1
1889033756758573,1,1
1889442039966818,1,1
189000442037699931,1,1
1890011218935479853,1,1
19101197223802534,1,1
1892011218935479853,1,1
189201197223802532,1,1
1892442039966818,1,1
80314063890227,1,1
80333756758573,1,1
803442039966818,1,1
1890442039966818,1,1
189100442037699931,1,1
1891011218935479853,1,1
189101197223802532,1,1
189200442037699931,1,1
189301197223802532,1,1
80301197223802532,1,1
80301197223802534,1,1
803033756758573,1,1
1894442039966818,1,1
189500442037699931,1,1
1895011218935479853,1,1
189501197223802532,1,1
1897442039966818,1,1
189800442037699931,1,1
1897223802529,1,1
189801197223802532,1,1
1898442039966818,1,1
80300442039962635,1,1
803011218935479853,1,1
190000000011218935479853,1,1
19000000001197223802529,1,1
19000000001197223802532,1,1
189700442037699931,1,1
1897011218935479853,1,1
189701197223802532,1,1
1898011218935479853,1,1
188301197223802532,1,1
1887011218935479853,1,1
188701197223802532,1,1
1887442039966818,1,1
188800442037699931,1,1
1888011218935479853,1,1
188801197223802532,1,1
1888442039966818,1,1
189001197223802532,1,1
189001197223802534,1,1
18913522510081,1,1
189011218935479853,1,1
18901197223802532,1,1
188700442037699931,1,1
188001197223802534,1,1
1880019103385022,1,1
18800442039962635,1,1
18800442039966818,1,1
188011218935479853,1,1
18801197223802532,1,1
188300442037699931,1,1
18900442039962635,1,1
18914063890227,1,1
1891442039966818,1,1
1893442039966818,1,1
189400442037699931,1,1
1894011218935479853,1,1
189401197223802532,1,1
189442039966818,1,1
18901197223802534,1,1
1883442039966818,1,1
188400442037699931,1,1
80414063890227,1,1
188401197223802532,1,1
188442039966818,1,1
1884442039966818,1,1
188500442037699931,1,1
1885011218935479853,1,1
80400442039962635,1,1
804011218935479853,1,1
80401197223802532,1,1
80401197223802534,1,1
804033756758573,1,1
1884011218935479853,1,1
190301197223802532,1,1
1903442039966818,1,1
1901011218935479853,1,1
190101197223802532,1,1
190000000442080890169,1,1
1900000011218935479853,1,1
190000001197223802529,1,1
190000001197223802532,1,1
190000001197223802534,1,1
19000000442080890169,1,1
1893011218935479853,1,1
19000001197223802529,1,1
80201197223802532,1,1
80201197223802534,1,1
802033756758573,1,1
19000000001197223802534,1,1
19000000011218935479853,1,1
1900000001197223802529,1,1
1900000001197223802532,1,1
1900000001197223802534,1,1
19001197223802534,1,1
190000011218935479853,1,1
1906442039966818,1,1
1900442080890169,1,1
801833756758573,1,1
190001197223802534,1,1
1900014692423620,1,1
1900033644651584,1,1
190033644651584,1,1
190033756758573,1,1
190034910855090,1,1
1900358454900767,1,1
1903011218935479853,1,1
19011218935479853,1,1
1901197223802529,1,1
1901197223802532,1,1
1901197223802534,1,1
19013522510081,1,1
19014063890227,1,1
1901442039966818,1,1
1902011218935479853,1,1
190201197223802532,1,1
1902442039966818,1,1
1900442039966818,1,1
19000033644651584,1,1
190000442037699931,1,1
190000442080890169,1,1
1900011218935479853,1,1
190001197223802529,1,1
190001197223802532,1,1
80214063890227,1,1
19000001197223802532,1,1
19000001197223802534,1,1
1900000442080890169,1,1
190014692423620,1,1
1900001197223802529,1,1
1900001197223802532,1,1
1900001197223802534,1,1
19000014692423620,1,1
1895442039966818,1,1
189600442037699931,1,1
1896011218935479853,1,1
189601197223802532,1,1
1896442039966818,1,1
189300442037699931,1,1
19000011218935479853,1,1
801933756758573,1,1
80200442039962635,1,1
802011218935479853,1,1
19000442039962635,1,1
19000442039966818,1,1
19000442080890169,1,1
190011218935479853,1,1
19001197223802529,1,1
19001197223802532,1,1
1899442039966818,1,1
189901197223802534,1,1
19#13522510081,1,1
19*13522510081,1,1
19+13522510081,1,1
802197,1,1
802198,1,1
80233756758573,1,1
802442039966818,1,1
189900442037699931,1,1
1899011218935479853,1,1
189901197223802532,1,1
18?¢â‚¬â„¢A,1,1
19700442039962635,1,1
197011218935479853,1,1
19701197223802532,1,1
197401197223802532,1,1
800133644651584,1,1
8001358454900767,1,1
80014063890227,1,1
8001412548044505,1,1
8001413862893067,1,1
8010023,1,1
197201197223802532,1,1
197223802529,1,1
197223802534,1,1
1972442039966818,1,1
1973011218935479853,1,1
197301197223802532,1,1
1973442039966818,1,1
1974011218935479853,1,1
1975442039966818,1,1
1976011218935479853,1,1
80014692423620,1,1
800112548044505,1,1
800114692423620,1,1
8001197223802529,1,1
8001197223802532,1,1
8001197223802534,1,1
198001197223802532,1,1
198001197223802534,1,1
19800442039962635,1,1
198011218935479853,1,1
19801197223802532,1,1
197001197223802534,1,1
1978011218935479853,1,1
197801197223802532,1,1
1978442039966818,1,1
1979011218935479853,1,1
197901197223802532,1,1
197901197223802534,1,1
1979442039966818,1,1
1980011218935479853,1,1
1970011218935479853,1,1
197001197223802532,1,1
19801197223802534,1,1
1967011218935479853,1,1
196701197223802532,1,1
1967442039966818,1,1
1968011218935479853,1,1
19701197223802534,1,1
1970442039966818,1,1
1971011218935479853,1,1
197101197223802532,1,1
19712548044505,1,1
19713522510081,1,1
197601197223802532,1,1
1971442039966818,1,1
196001197223802532,1,1
196001197223802534,1,1
19600442039962635,1,1
196011218935479853,1,1
19601197223802532,1,1
19601197223802534,1,1
80019103385022,1,1
195801197223802532,1,1
1958442039966818,1,1
19714063890227,1,1
1976442039966818,1,1
1977011218935479853,1,1
197701197223802532,1,1
1977442039966818,1,1
1972011218935479853,1,1
196301197223802532,1,1
1963442039966818,1,1
1964011218935479853,1,1
196401197223802532,1,1
196442039966818,1,1
1966442039966818,1,1
1965011218935479853,1,1
196801197223802532,1,1
1968442039966818,1,1
1969011218935479853,1,1
196901197223802532,1,1
196901197223802534,1,1
1969442039966818,1,1
1966011218935479853,1,1
196601197223802532,1,1
1966350243,1,1
1964442039966818,1,1
1990019103385022,1,1
1985011218935479853,1,1
198501197223802532,1,1
1985442039966818,1,1
80008033756758573,1,1
80009033756758573,1,1
1988011218935479853,1,1
198801197223802532,1,1
1988442039966818,1,1
1989011218935479853,1,1
80011218935479853,1,1
198901197223802534,1,1
19913522510081,1,1
19914063890227,1,1
1991442039966818,1,1
1992011218935479853,1,1
199201197223802532,1,1
1992442039966818,1,1
80007033756758573,1,1
80008000,1,1
199011218935479853,1,1
198901197223802532,1,1
1995442039966818,1,1
8000442039962635,1,1
199801197223802532,1,1
19981033756758573,1,1
1998442039966818,1,1
1993011218935479853,1,1
199301197223802532,1,1
19933756758573,1,1
1993442039966818,1,1
1994011218935479853,1,1
199001197223802534,1,1
1996442039966818,1,1
1997011218935479853,1,1
199701197223802532,1,1
1997223802529,1,1
1997223802534,1,1
1997442039966818,1,1
1998011218935479853,1,1
1989442039966818,1,1
1990011218935479853,1,1
199001197223802532,1,1
199601197223802532,1,1
1983442039966818,1,1
1984011218935479853,1,1
198401197223802532,1,1
198442039966818,1,1
1984442039966818,1,1
80010014692423620,1,1
1986011218935479853,1,1
198601197223802532,1,1
1986442039966818,1,1
1987011218935479853,1,1
19901197223802532,1,1
1987442039966818,1,1
1983011218935479853,1,1
198301197223802532,1,1
80012014645702,1,1
80012133010635,1,1
8001233756758573,1,1
197442039966818,1,1
1974442039966818,1,1
1975011218935479853,1,1
197501197223802532,1,1
198701197223802532,1,1
19901197223802534,1,1
199019103385022,1,1
1990442039966818,1,1
1991011218935479853,1,1
199101197223802532,1,1
19912548044505,1,1
198101197223802532,1,1
19812548044505,1,1
19813522510081,1,1
19814063890227,1,1
1981011218935479853,1,1
1982011218935479853,1,1
198201197223802532,1,1
1982442039966818,1,1
80010033644651584,1,1
8001012548044505,1,1
8001013862893067,1,1
8001033756758573,1,1
80010442039966818,1,1
198033756758573,1,1
1980442039966818,1,1
1981442039966818,1,1
19390011218935479853,1,1
1939001197223802532,1,1
1939001197223802534,1,1
1939011**218935479853,1,1
800714692423620,1,1
800733644651584,1,1
8007421232137505,1,1
80078007,1,1
800833756758573,1,1
1959011218935479853,1,1
19401197223802532,1,1
19401197223802534,1,1
1940442039966818,1,1
800533644651584,1,1
800533756758573,1,1
80058005,1,1
80068006,1,1
1940011218935479853,1,1
194001197223802532,1,1
194001197223802534,1,1
8008442039966818,1,1
19413522510081,1,1
19414063890227,1,1
800421232137505,1,1
800442038078482,1,1
800442039966756,1,1
800442039966818,1,1
800442080890169,1,1
800447888384483,1,1
80048004,1,1
8005033756758573,1,1
1938442039966818,1,1
1945442039966818,1,1
1946011218935479853,1,1
194601197223802532,1,1
1946442039966818,1,1
800358454900767,1,1
80038003,1,1
8004033756758573,1,1
1937442039966818,1,1
1938011218935479853,1,1
193801197223802532,1,1
194501197223802532,1,1
8009421232137505,1,1
1939011**97223802532,1,1
1939011**97223802534,1,1
1939011*218935479853,1,1
1939011*97223802532,1,1
1939011*97223802534,1,1
1939011218935479853,1,1
193901197223802532,1,1
193901197223802534,1,1
80100442039962635,1,1
19400442039962635,1,1
193201197223802532,1,1
1932442039966818,1,1
1933011218935479853,1,1
193301197223802532,1,1
80100011218935479853,1,1
8010001197223802532,1,1
8010001197223802534,1,1
8010011218935479853,1,1
801001197223802532,1,1
801001197223802534,1,1
1932011218935479853,1,1
194011218935479853,1,1
80100000001197223802532,1,1
1934011218935479853,1,1
193401197223802532,1,1
193442039966818,1,1
1934442039966818,1,1
1935011218935479853,1,1
193501197223802532,1,1
1935442039966818,1,1
80098009,1,1
800933644651584,1,1
800n/a33756758573,1,1
800pass,1,1
8010000000011218935479853,1,1
801000000001197223802532,1,1
801000000001197223802534,1,1
801000000011218935479853,1,1
193933756758573,1,1
800912548044505,1,1
800914692423620,1,1
8009233756758573,1,1
800n/a0033756758573,1,1
195001197223802534,1,1
19500442039962635,1,1
1953442039966818,1,1
1954011218935479853,1,1
195401197223802532,1,1
195442039966818,1,1
1954442039966818,1,1
8002033756758573,1,1
800214692423620,1,1
1957442039966818,1,1
194101197223802532,1,1
1952011218935479853,1,1
195201197223802532,1,1
1952442039966818,1,1
1953011218935479853,1,1
195301197223802532,1,1
1955011218935479853,1,1
195501197223802532,1,1
1955442039966818,1,1
1956011218935479853,1,1
195601197223802532,1,1
1958011218935479853,1,1
195901197223802532,1,1
195901197223802534,1,1
1959442039966818,1,1
1960011218935479853,1,1
1961442039966818,1,1
1962011218935479853,1,1
196201197223802532,1,1
1962442039966818,1,1
1963011218935479853,1,1
80018001,1,1
195001197223802532,1,1
1965442039966818,1,1
1960442039966818,1,1
1961011218935479853,1,1
196101197223802532,1,1
19612548044505,1,1
19613522510081,1,1
19614063890227,1,1
800233644651584,1,1
800233756758573,1,1
1950011218935479853,1,1
196501197223802532,1,1
194801197223802532,1,1
1948442039966818,1,1
195011218935479853,1,1
19501197223802532,1,1
19501197223802534,1,1
1950442039966818,1,1
1951011218935479853,1,1
195101197223802532,1,1
19512548044505,1,1
19513522510081,1,1
1956442039966818,1,1
1942011218935479853,1,1
194201197223802532,1,1
1942442039966818,1,1
1943011218935479853,1,1
194301197223802532,1,1
1943442039966818,1,1
1939442039966818,1,1
800512548044505,1,1
800514692423620,1,1
1941011218935479853,1,1
1941442039966818,1,1
1957011218935479853,1,1
195701197223802532,1,1
80034910855090,1,1
1944011218935479853,1,1
194401197223802532,1,1
19442080890169,1,1
194442039966818,1,1
1944442039966818,1,1
1945011218935479853,1,1
1949011218935479853,1,1
1948011218935479853,1,1
194901197223802534,1,1
1949442039966818,1,1
80028002,1,1
800333756758573,1,1
80033644651584,1,1
19514063890227,1,1
1951442039966818,1,1
1947011218935479853,1,1
194701197223802532,1,1
1947442039966818,1,1
194901197223802532,1,1
217201197223802532,1,1
2172442039966818,1,1
2173011218935479853,1,1
217301197223802532,1,1
2173442039966818,1,1
2174011218935479853,1,1
2166011218935479853,1,1
216601197223802532,1,1
2166442039966818,1,1
207207,1,1
216701197223802532,1,1
2167442039966818,1,1
2168011218935479853,1,1
216801197223802532,1,1
770000001197223802532,1,1
770000001197223802534,1,1
770000011218935479853,1,1
77000001197223802529,1,1
77000001197223802532,1,1
77000001197223802534,1,1
2167011218935479853,1,1
218442039966818,1,1
2184442039966818,1,1
2170011218935479853,1,1
217001197223802532,1,1
21700442039962635,1,1
217011218935479853,1,1
21701197223802532,1,1
76900442039962635,1,1
769011218935479853,1,1
76901197223802532,1,1
2172011218935479853,1,1
76914063890227,1,1
769442039966818,1,1
217401197223802532,1,1
217442039966818,1,1
2174442039966818,1,1
2175011218935479853,1,1
217501197223802532,1,1
2175442039966818,1,1
2176011218935479853,1,1
217601197223802532,1,1
76901197223802534,1,1
7700011218935479853,1,1
770001197223802529,1,1
770001197223802532,1,1
770001197223802534,1,1
2163442039966818,1,1
2164011218935479853,1,1
216401197223802532,1,1
216442039966818,1,1
2164442039966818,1,1
2165011218935479853,1,1
7700000442080890169,1,1
2165442039966818,1,1
2168442039966818,1,1
2169011218935479853,1,1
216901197223802532,1,1
2169442039966818,1,1
2162442039966818,1,1
2163011218935479853,1,1
216301197223802532,1,1
2156011218935479853,1,1
215601197223802532,1,1
216501197223802532,1,1
77000011218935479853,1,1
76981033756758573,1,1
77#12548044505,1,1
77#33756758573,1,1
7700000011218935479853,1,1
770000001197223802529,1,1
2170442039966818,1,1
2171011218935479853,1,1
217101197223802532,1,1
21714063890227,1,1
770000442080890169,1,1
21718506790061,1,1
216001197223802534,1,1
21600442039962635,1,1
216011218935479853,1,1
21601197223802532,1,1
21601197223802534,1,1
2160442039966818,1,1
7700001197223802529,1,1
7700001197223802532,1,1
7700001197223802534,1,1
2171442039966818,1,1
21901197223802532,1,1
21901197223802534,1,1
2190442039966818,1,1
2191011218935479853,1,1
219101197223802532,1,1
219103385022,1,1
219442039966818,1,1
2189442039966818,1,1
2190011218935479853,1,1
219001197223802532,1,1
218401197223802532,1,1
2181011218935479853,1,1
218101197223802532,1,1
21814063890227,1,1
2181442039966818,1,1
21818506790061,1,1
2182011218935479853,1,1
218201197223802532,1,1
76701197223802534,1,1
76712548044505,1,1
76714063890227,1,1
21900442039962635,1,1
219701197223802532,1,1
2197442039966818,1,1
2198011218935479853,1,1
219801197223802532,1,1
21981033756758573,1,1
2198442039966818,1,1
7667442039966818,1,1
2185011218935479853,1,1
218501197223802532,1,1
2185442039966818,1,1
219011218935479853,1,1
218601197223802532,1,1
218632018802,1,1
2186442039966818,1,1
76600442039962635,1,1
76600442039966818,1,1
766011218935479853,1,1
76601197223802532,1,1
76601197223802534,1,1
76614063890227,1,1
766442039966818,1,1
2186011218935479853,1,1
218001197223802534,1,1
21800442039962635,1,1
2176442039966818,1,1
2177011218935479853,1,1
217701197223802532,1,1
2177442039966818,1,1
2178011218935479853,1,1
217801197223802532,1,1
2178442039966818,1,1
2179011218935479853,1,1
767442039966818,1,1
768011218935479853,1,1
76801197223802532,1,1
76801197223802534,1,1
76814063890227,1,1
768442039966818,1,1
2182442039966818,1,1
2183011218935479853,1,1
218301197223802532,1,1
2183442039966818,1,1
2184011218935479853,1,1
76800442039962635,1,1
218011218935479853,1,1
21801197223802532,1,1
21801197223802534,1,1
2180442039966818,1,1
7670011218935479853,1,1
